Userid,User_os,90days_purchase_time,90days_per_purchase_price,90days_purchase_amount,90days_coupon_time,90days_coupon_ratio,Last_purchase_day,group,is_add
533,iOS,5,125,625,4,0.8,39,对照组,0
534,iOS,4,209,836,3,0.75,73,对照组,0
535,iOS,2,154,308,0,0.0,9,对照组,0
536,Android,5,145,725,4,0.8,27,对照组,0
537,Android,1,156,156,0,0.0,82,对照组,0
538,iOS,6,231,1386,4,0.666666667,43,对照组,0
539,iOS,1,131,131,0,0.0,71,对照组,0
540,Android,3,135,405,3,1.0,23,对照组,0
541,iOS,2,136,272,1,0.5,79,对照组,0
542,Android,4,139,556,3,0.75,42,对照组,0
543,iOS,3,152,456,1,0.333333333,34,对照组,0
544,Android,1,89,89,0,0.0,90,对照组,1
545,iOS,4,140,560,2,0.5,23,对照组,0
546,Android,2,263,526,1,0.5,16,对照组,0
547,iOS,5,74,370,1,0.2,88,对照组,0
548,Android,3,121,363,2,0.666666667,50,对照组,0
549,Android,4,159,636,3,0.75,66,对照组,0
550,iOS,1,106,106,0,0.0,7,对照组,1
551,iOS,2,75,150,0,0.0,18,对照组,1
552,Android,2,196,392,2,1.0,9,对照组,0
553,iOS,5,174,870,3,0.6,46,对照组,0
554,Android,9,43,387,2,0.222222222,31,对照组,0
555,iOS,2,126,252,2,1.0,68,对照组,0
556,Android,6,437,2622,2,0.333333333,47,对照组,0
557,Android,1,175,175,0,0.0,58,对照组,0
558,Android,1,197,197,0,0.0,10,对照组,1
559,Android,1,273,273,0,0.0,62,对照组,1
560,Android,1,134,134,0,0.0,48,对照组,0
561,Android,1,239,239,0,0.0,31,对照组,0
562,iOS,4,232,928,2,0.5,73,对照组,1
563,iOS,2,134,268,0,0.0,47,对照组,0
564,iOS,4,162,648,2,0.5,32,对照组,0
565,Android,4,183,732,2,0.5,60,对照组,1
566,Android,3,131,393,1,0.333333333,6,对照组,0
567,Android,4,125,500,3,0.75,32,对照组,0
568,Android,3,86,258,1,0.333333333,7,对照组,0
569,iOS,1,96,96,0,0.0,88,对照组,1
570,iOS,6,159,954,3,0.5,24,对照组,0
571,Android,2,63,126,2,1.0,30,对照组,1
572,iOS,1,161,161,0,0.0,84,对照组,0
573,iOS,2,157,314,0,0.0,85,对照组,1
574,Android,1,211,211,0,0.0,70,对照组,0
575,iOS,2,209,418,1,0.5,89,对照组,0
576,Android,3,139,417,2,0.666666667,12,对照组,1
577,iOS,3,263,789,2,0.666666667,31,对照组,0
578,Android,1,255,255,0,0.0,88,对照组,0
579,Android,2,164,328,1,0.5,18,对照组,1
580,Android,6,199,1194,2,0.333333333,23,对照组,0
581,Android,4,131,524,3,0.75,78,对照组,0
582,iOS,12,232,2784,6,0.5,72,对照组,0
583,Android,6,226,1356,0,0.0,75,对照组,0
584,Android,6,235,1410,6,1.0,70,对照组,0
585,Android,1,120,120,0,0.0,64,对照组,0
586,iOS,5,200,1000,2,0.4,67,对照组,0
587,Android,3,227,681,2,0.666666667,2,对照组,0
588,iOS,2,143,286,2,1.0,57,对照组,1
589,Android,3,154,462,0,0.0,31,对照组,1
590,iOS,5,185,925,1,0.2,5,对照组,0
591,iOS,4,238,952,0,0.0,54,对照组,0
592,Android,1,255,255,0,0.0,83,对照组,1
593,iOS,5,147,735,0,0.0,82,对照组,0
594,Android,2,124,248,0,0.0,67,对照组,1
595,Android,3,170,510,1,0.333333333,20,对照组,1
596,Android,2,106,212,1,0.5,15,对照组,0
597,iOS,2,98,196,1,0.5,27,对照组,0
598,iOS,5,57,285,3,0.6,48,对照组,0
599,Android,1,178,178,0,0.0,40,对照组,0
600,Android,11,250,2750,6,0.545454545,59,对照组,1
601,iOS,1,155,155,0,0.0,22,对照组,1
602,Android,2,115,230,1,0.5,50,对照组,0
603,Android,4,275,1100,2,0.5,58,对照组,1
604,Android,4,92,368,2,0.5,11,对照组,0
605,iOS,3,217,651,2,0.666666667,68,对照组,1
606,iOS,3,135,405,3,1.0,41,对照组,0
607,iOS,4,217,868,3,0.75,17,对照组,0
608,Android,2,118,236,2,1.0,41,对照组,1
609,Android,7,112,784,0,0.0,70,对照组,1
610,Android,5,168,840,1,0.2,81,对照组,0
611,iOS,5,313,1565,3,0.6,7,对照组,0
612,Android,1,215,215,0,0.0,33,对照组,0
613,Android,3,112,336,0,0.0,80,对照组,0
614,Android,2,64,128,2,1.0,23,对照组,0
615,Android,1,101,101,0,0.0,16,对照组,0
616,iOS,3,270,810,1,0.333333333,34,对照组,0
617,iOS,2,126,252,0,0.0,30,对照组,0
618,Android,4,125,500,2,0.5,71,对照组,0
619,iOS,1,239,239,0,0.0,9,对照组,0
620,iOS,9,49,441,2,0.222222222,11,对照组,0
621,Android,1,248,248,0,0.0,13,对照组,0
622,Android,3,124,372,2,0.666666667,83,对照组,0
623,iOS,5,133,665,0,0.0,90,对照组,0
624,Android,2,120,240,2,1.0,65,对照组,0
625,iOS,5,157,785,0,0.0,26,对照组,0
626,Android,1,179,179,0,0.0,88,对照组,0
627,iOS,8,100,800,7,0.875,9,对照组,0
628,Android,3,113,339,1,0.333333333,61,对照组,0
629,iOS,2,153,306,1,0.5,2,对照组,0
630,iOS,2,63,126,2,1.0,87,对照组,0
631,iOS,5,121,605,3,0.6,19,对照组,1
632,Android,2,70,140,1,0.5,76,对照组,0
633,iOS,2,151,302,0,0.0,39,对照组,0
634,iOS,2,124,248,1,0.5,82,对照组,0
635,Android,1,164,164,0,0.0,31,对照组,0
636,Android,10,117,1170,0,0.0,70,对照组,1
637,iOS,2,166,332,2,1.0,48,对照组,0
638,iOS,5,110,550,2,0.4,38,对照组,0
639,Android,3,155,465,1,0.333333333,20,对照组,1
640,Android,1,47,47,0,0.0,46,对照组,1
641,Android,3,163,489,0,0.0,53,对照组,0
642,Android,5,171,855,4,0.8,4,对照组,0
643,Android,2,139,278,2,1.0,12,对照组,0
644,iOS,6,179,1074,2,0.333333333,71,对照组,1
645,Android,6,246,1476,2,0.333333333,60,对照组,0
646,iOS,5,141,705,3,0.6,68,对照组,0
647,iOS,2,63,126,0,0.0,4,对照组,0
648,iOS,1,138,138,0,0.0,58,对照组,0
649,Android,2,107,214,1,0.5,14,对照组,0
650,iOS,3,83,249,0,0.0,15,对照组,0
651,iOS,4,268,1072,3,0.75,73,对照组,0
652,Android,1,126,126,0,0.0,74,对照组,1
653,iOS,3,107,321,0,0.0,23,对照组,1
654,iOS,3,47,141,2,0.666666667,11,对照组,0
655,Android,2,159,318,2,1.0,25,对照组,0
656,iOS,7,214,1498,0,0.0,29,对照组,0
657,iOS,4,94,376,0,0.0,61,对照组,0
658,iOS,7,154,1078,3,0.428571429,63,对照组,0
659,Android,2,221,442,1,0.5,85,对照组,0
660,Android,5,329,1645,5,1.0,2,对照组,0
661,Android,9,208,1872,4,0.444444444,55,对照组,0
662,iOS,7,164,1148,5,0.714285714,17,对照组,0
663,iOS,1,113,113,0,0.0,15,对照组,0
664,Android,2,357,714,1,0.5,60,对照组,0
665,iOS,2,84,168,1,0.5,32,对照组,0
666,iOS,4,96,384,1,0.25,87,对照组,0
667,Android,4,92,368,0,0.0,28,对照组,0
668,Android,2,277,554,1,0.5,36,对照组,1
669,iOS,3,408,1224,0,0.0,6,对照组,0
670,iOS,1,196,196,0,0.0,50,对照组,1
671,iOS,7,245,1715,3,0.428571429,72,对照组,0
672,Android,2,138,276,1,0.5,65,对照组,0
673,Android,3,87,261,2,0.666666667,6,对照组,0
674,Android,2,265,530,1,0.5,52,对照组,1
675,Android,6,87,522,3,0.5,34,对照组,0
676,iOS,1,314,314,0,0.0,33,对照组,0
677,Android,3,243,729,0,0.0,80,对照组,0
678,Android,3,192,576,1,0.333333333,12,对照组,0
679,Android,2,287,574,1,0.5,69,对照组,0
680,Android,9,362,3258,7,0.777777778,90,对照组,0
681,Android,1,111,111,0,0.0,41,对照组,0
682,iOS,5,105,525,4,0.8,84,对照组,0
683,iOS,3,107,321,0,0.0,59,对照组,1
684,Android,7,374,2618,1,0.142857143,21,对照组,0
685,iOS,2,158,316,2,1.0,33,对照组,1
686,Android,2,205,410,2,1.0,64,对照组,0
687,Android,6,143,858,6,1.0,67,对照组,0
688,iOS,4,316,1264,3,0.75,44,对照组,0
689,iOS,1,73,73,0,0.0,10,对照组,0
690,Android,2,120,240,0,0.0,26,对照组,0
691,Android,4,159,636,1,0.25,61,对照组,0
692,Android,5,106,530,3,0.6,21,对照组,1
693,iOS,2,216,432,2,1.0,40,对照组,0
694,Android,1,184,184,0,0.0,72,对照组,0
695,Android,4,188,752,2,0.5,90,对照组,0
696,Android,1,118,118,0,0.0,50,对照组,0
697,iOS,1,138,138,0,0.0,69,对照组,1
698,Android,1,144,144,0,0.0,36,对照组,1
699,Android,5,318,1590,4,0.8,5,对照组,0
700,iOS,3,166,498,1,0.333333333,16,对照组,1
701,Android,2,78,156,2,1.0,46,对照组,0
702,Android,7,110,770,6,0.857142857,45,对照组,0
703,iOS,4,165,660,3,0.75,29,对照组,0
704,Android,8,341,2728,4,0.5,10,对照组,0
705,iOS,1,225,225,0,0.0,3,对照组,0
706,iOS,3,84,252,0,0.0,30,对照组,0
707,Android,1,461,461,0,0.0,54,对照组,0
708,Android,2,132,264,1,0.5,54,对照组,1
709,Android,2,213,426,2,1.0,72,对照组,0
710,Android,4,76,304,3,0.75,46,对照组,0
711,iOS,3,60,180,3,1.0,25,对照组,0
712,Android,4,51,204,4,1.0,73,对照组,0
713,iOS,4,97,388,0,0.0,64,对照组,1
714,Android,12,339,4068,11,0.916666667,37,对照组,0
715,Android,2,178,356,1,0.5,48,对照组,0
716,Android,1,102,102,0,0.0,65,对照组,0
717,iOS,3,175,525,1,0.333333333,51,对照组,0
718,Android,2,160,320,1,0.5,45,对照组,1
719,Android,8,209,1672,2,0.25,60,对照组,0
720,Android,2,253,506,0,0.0,66,对照组,1
721,Android,2,100,200,2,1.0,17,对照组,0
722,iOS,2,110,220,1,0.5,69,对照组,1
723,Android,4,163,652,0,0.0,50,对照组,0
724,iOS,2,159,318,2,1.0,51,对照组,0
725,iOS,2,128,256,1,0.5,65,对照组,0
726,iOS,9,386,3474,5,0.555555556,50,对照组,0
727,iOS,1,143,143,0,0.0,8,对照组,0
728,iOS,3,117,351,2,0.666666667,28,对照组,0
729,iOS,4,188,752,2,0.5,42,对照组,0
730,Android,1,84,84,0,0.0,29,对照组,0
731,iOS,4,134,536,3,0.75,18,对照组,0
732,iOS,1,155,155,0,0.0,24,对照组,1
733,iOS,5,157,785,2,0.4,65,对照组,0
734,Android,1,321,321,0,0.0,24,对照组,0
735,Android,4,89,356,2,0.5,74,对照组,0
736,iOS,6,154,924,3,0.5,14,对照组,1
737,Android,5,248,1240,4,0.8,42,对照组,1
738,iOS,3,124,372,0,0.0,12,对照组,0
739,iOS,2,107,214,2,1.0,72,对照组,0
740,Android,2,176,352,1,0.5,90,对照组,0
741,iOS,8,183,1464,4,0.5,13,对照组,0
742,Android,2,277,554,2,1.0,68,对照组,1
743,Android,1,157,157,0,0.0,6,对照组,0
744,iOS,4,148,592,1,0.25,40,对照组,0
745,iOS,2,130,260,2,1.0,10,对照组,1
746,Android,1,137,137,0,0.0,35,对照组,1
747,iOS,1,244,244,0,0.0,36,对照组,0
748,iOS,2,103,206,1,0.5,73,对照组,0
749,iOS,3,133,399,0,0.0,60,对照组,1
750,Android,3,160,480,2,0.666666667,48,对照组,0
751,Android,5,88,440,3,0.6,35,对照组,1
752,iOS,4,203,812,0,0.0,70,对照组,0
753,Android,2,221,442,2,1.0,71,对照组,0
754,Android,2,47,94,2,1.0,25,对照组,0
755,Android,4,144,576,2,0.5,80,对照组,1
756,Android,7,86,602,1,0.142857143,64,对照组,0
757,Android,3,205,615,2,0.666666667,80,对照组,0
758,iOS,2,119,238,1,0.5,87,对照组,0
759,iOS,1,168,168,0,0.0,29,对照组,1
760,iOS,1,136,136,0,0.0,24,对照组,1
761,Android,4,137,548,3,0.75,2,对照组,1
762,Android,4,231,924,0,0.0,68,对照组,0
763,iOS,4,79,316,2,0.5,80,对照组,0
764,Android,2,272,544,0,0.0,6,对照组,1
765,iOS,7,209,1463,3,0.428571429,54,对照组,1
766,iOS,2,269,538,1,0.5,54,对照组,0
767,iOS,5,212,1060,2,0.4,5,对照组,1
768,Android,3,175,525,0,0.0,54,对照组,1
769,Android,2,136,272,2,1.0,38,对照组,0
770,iOS,4,123,492,3,0.75,17,对照组,0
771,iOS,4,273,1092,2,0.5,70,对照组,0
772,iOS,3,241,723,2,0.666666667,89,对照组,0
773,iOS,3,145,435,2,0.666666667,60,对照组,0
774,Android,3,97,291,2,0.666666667,59,对照组,0
775,Android,14,92,1288,5,0.357142857,68,对照组,1
776,iOS,6,148,888,1,0.166666667,48,对照组,1
777,iOS,5,108,540,2,0.4,60,对照组,0
778,Android,3,190,570,0,0.0,50,对照组,0
779,Android,6,215,1290,5,0.833333333,38,对照组,1
780,iOS,4,176,704,0,0.0,19,对照组,1
781,iOS,3,192,576,1,0.333333333,68,对照组,0
782,iOS,2,88,176,2,1.0,63,对照组,0
783,Android,3,105,315,2,0.666666667,56,对照组,0
784,Android,1,391,391,0,0.0,82,对照组,0
785,Android,3,128,384,2,0.666666667,80,对照组,0
786,iOS,2,190,380,1,0.5,59,对照组,0
787,iOS,8,185,1480,2,0.25,39,对照组,0
788,Android,3,211,633,1,0.333333333,78,对照组,0
789,Android,1,102,102,0,0.0,52,对照组,0
790,iOS,3,92,276,2,0.666666667,6,对照组,0
791,Android,1,130,130,0,0.0,26,对照组,0
792,Android,4,229,916,3,0.75,26,对照组,0
793,iOS,3,161,483,2,0.666666667,41,对照组,0
794,Android,5,128,640,5,1.0,46,对照组,0
795,iOS,2,160,320,2,1.0,90,对照组,0
796,iOS,3,91,273,2,0.666666667,30,对照组,1
797,iOS,1,126,126,0,0.0,65,对照组,0
798,iOS,4,130,520,2,0.5,27,对照组,0
799,iOS,4,154,616,3,0.75,31,对照组,0
800,iOS,4,215,860,0,0.0,9,对照组,0
801,iOS,3,200,600,3,1.0,59,对照组,1
802,Android,4,215,860,2,0.5,60,对照组,0
803,iOS,8,137,1096,4,0.5,82,对照组,0
804,iOS,2,163,326,2,1.0,13,对照组,1
805,Android,3,147,441,1,0.333333333,35,对照组,0
806,Android,1,61,61,0,0.0,71,对照组,0
807,Android,1,113,113,0,0.0,67,对照组,1
808,iOS,3,137,411,0,0.0,89,对照组,1
809,Android,6,273,1638,5,0.833333333,44,对照组,0
810,iOS,2,181,362,2,1.0,46,对照组,0
811,iOS,2,161,322,2,1.0,15,对照组,0
812,iOS,2,107,214,1,0.5,22,对照组,0
813,iOS,2,185,370,1,0.5,58,对照组,0
814,Android,3,158,474,2,0.666666667,31,对照组,0
815,Android,1,201,201,0,0.0,11,对照组,0
816,iOS,7,130,910,3,0.428571429,71,对照组,0
817,iOS,2,118,236,0,0.0,13,对照组,0
818,iOS,5,179,895,2,0.4,69,对照组,0
819,Android,1,156,156,0,0.0,85,对照组,0
820,iOS,4,135,540,0,0.0,30,对照组,1
821,iOS,4,82,328,0,0.0,40,对照组,0
822,Android,4,136,544,3,0.75,34,对照组,0
823,Android,1,352,352,0,0.0,13,对照组,0
824,iOS,3,178,534,0,0.0,26,对照组,1
825,Android,1,151,151,0,0.0,28,对照组,0
826,Android,2,380,760,0,0.0,67,对照组,0
827,iOS,6,81,486,5,0.833333333,82,对照组,0
828,Android,5,152,760,5,1.0,26,对照组,1
829,iOS,3,94,282,0,0.0,4,对照组,0
830,Android,1,178,178,0,0.0,86,对照组,1
831,iOS,4,238,952,2,0.5,3,对照组,0
832,iOS,3,97,291,1,0.333333333,50,对照组,0
833,iOS,1,256,256,0,0.0,33,对照组,1
834,Android,5,121,605,5,1.0,59,对照组,1
835,iOS,3,270,810,0,0.0,12,对照组,1
836,Android,6,106,636,1,0.166666667,14,对照组,0
837,iOS,1,183,183,0,0.0,76,对照组,0
838,iOS,1,145,145,0,0.0,30,对照组,0
839,Android,3,264,792,1,0.333333333,55,对照组,0
840,iOS,3,84,252,1,0.333333333,6,对照组,1
841,iOS,1,145,145,0,0.0,34,对照组,0
842,Android,1,143,143,0,0.0,71,对照组,0
843,iOS,19,199,3781,4,0.210526316,18,对照组,0
844,iOS,2,176,352,0,0.0,14,对照组,1
845,iOS,5,175,875,4,0.8,84,对照组,1
846,iOS,2,105,210,1,0.5,35,对照组,0
847,Android,1,89,89,0,0.0,50,对照组,0
848,Android,2,155,310,2,1.0,59,对照组,0
849,iOS,2,173,346,1,0.5,52,对照组,0
850,Android,2,171,342,0,0.0,19,对照组,0
851,iOS,3,179,537,1,0.333333333,48,对照组,0
852,Android,3,101,303,1,0.333333333,25,对照组,0
853,iOS,2,211,422,2,1.0,33,对照组,0
854,iOS,1,139,139,0,0.0,72,对照组,0
855,iOS,4,196,784,4,1.0,51,对照组,0
856,iOS,1,185,185,0,0.0,70,对照组,0
857,iOS,1,120,120,0,0.0,14,对照组,0
858,iOS,5,99,495,0,0.0,73,对照组,1
859,Android,4,91,364,3,0.75,47,对照组,1
860,iOS,3,222,666,2,0.666666667,60,对照组,1
861,Android,1,105,105,0,0.0,40,对照组,0
862,iOS,2,140,280,2,1.0,73,对照组,0
863,Android,2,180,360,0,0.0,69,对照组,1
864,Android,1,75,75,0,0.0,60,对照组,1
865,Android,2,124,248,2,1.0,82,对照组,0
866,iOS,4,121,484,4,1.0,65,对照组,0
867,iOS,7,87,609,3,0.428571429,48,对照组,1
868,Android,2,150,300,1,0.5,46,对照组,1
869,iOS,5,147,735,2,0.4,69,对照组,0
870,Android,1,236,236,0,0.0,72,对照组,1
871,iOS,4,140,560,4,1.0,85,对照组,1
872,Android,2,88,176,2,1.0,16,对照组,0
873,Android,3,271,813,2,0.666666667,14,对照组,0
874,iOS,2,260,520,2,1.0,17,对照组,1
875,Android,7,85,595,7,1.0,39,对照组,0
876,iOS,1,106,106,0,0.0,72,对照组,0
877,Android,4,202,808,0,0.0,79,对照组,0
878,Android,2,154,308,1,0.5,23,对照组,0
879,iOS,2,117,234,1,0.5,11,对照组,0
880,iOS,2,202,404,1,0.5,57,对照组,0
881,iOS,2,241,482,0,0.0,71,对照组,0
882,Android,3,151,453,2,0.666666667,60,对照组,0
883,iOS,3,230,690,2,0.666666667,12,对照组,0
884,Android,3,202,606,3,1.0,66,对照组,0
885,Android,3,133,399,2,0.666666667,71,对照组,0
886,iOS,5,306,1530,1,0.2,16,对照组,0
887,iOS,5,250,1250,2,0.4,21,对照组,0
888,Android,1,115,115,0,0.0,66,对照组,1
889,Android,5,211,1055,3,0.6,16,对照组,0
890,iOS,1,148,148,0,0.0,56,对照组,0
891,iOS,4,134,536,2,0.5,5,对照组,0
892,iOS,4,146,584,3,0.75,51,对照组,0
893,iOS,1,134,134,0,0.0,42,对照组,0
894,iOS,3,159,477,0,0.0,11,对照组,0
895,Android,2,172,344,1,0.5,30,对照组,0
896,Android,2,158,316,0,0.0,62,对照组,0
897,Android,7,140,980,4,0.571428571,45,对照组,0
898,Android,2,166,332,1,0.5,76,对照组,1
899,iOS,2,133,266,2,1.0,35,对照组,0
900,iOS,3,165,495,3,1.0,6,对照组,0
901,iOS,4,291,1164,2,0.5,32,对照组,0
902,Android,2,169,338,2,1.0,62,对照组,0
903,Android,6,146,876,5,0.833333333,14,对照组,0
904,iOS,4,103,412,2,0.5,67,对照组,0
905,iOS,1,189,189,0,0.0,61,对照组,0
906,Android,2,160,320,1,0.5,20,对照组,0
907,Android,2,267,534,2,1.0,81,对照组,0
908,iOS,4,117,468,4,1.0,36,对照组,0
909,iOS,1,83,83,0,0.0,50,对照组,1
910,Android,16,83,1328,11,0.6875,43,对照组,0
911,iOS,4,208,832,0,0.0,68,对照组,0
912,iOS,3,158,474,1,0.333333333,21,对照组,0
913,iOS,6,130,780,5,0.833333333,59,对照组,0
914,Android,14,176,2464,14,1.0,58,对照组,0
915,Android,5,119,595,5,1.0,37,对照组,0
916,Android,5,135,675,5,1.0,69,对照组,0
917,Android,3,69,207,2,0.666666667,46,对照组,0
918,Android,2,137,274,0,0.0,36,对照组,0
919,Android,2,153,306,1,0.5,90,对照组,0
920,Android,2,147,294,0,0.0,11,对照组,0
921,iOS,2,164,328,0,0.0,21,对照组,0
922,iOS,1,115,115,0,0.0,89,对照组,0
923,iOS,3,173,519,1,0.333333333,21,对照组,0
924,iOS,1,103,103,0,0.0,6,对照组,0
925,iOS,3,265,795,2,0.666666667,85,对照组,0
926,iOS,3,267,801,2,0.666666667,25,对照组,0
927,iOS,3,246,738,0,0.0,76,对照组,0
928,Android,2,184,368,0,0.0,54,对照组,0
929,Android,23,159,3657,7,0.304347826,46,对照组,0
930,iOS,7,167,1169,2,0.285714286,25,对照组,0
931,iOS,1,105,105,0,0.0,8,对照组,1
932,Android,3,197,591,2,0.666666667,60,对照组,1
933,iOS,2,145,290,2,1.0,27,对照组,0
934,iOS,1,98,98,0,0.0,24,对照组,0
935,Android,1,178,178,0,0.0,32,对照组,1
936,iOS,4,126,504,2,0.5,69,对照组,0
937,Android,2,111,222,0,0.0,58,对照组,0
938,iOS,5,127,635,0,0.0,14,对照组,1
939,Android,5,180,900,5,1.0,31,对照组,0
940,Android,7,183,1281,2,0.285714286,27,对照组,0
941,Android,1,211,211,0,0.0,31,对照组,0
942,iOS,4,190,760,2,0.5,27,对照组,0
943,Android,4,148,592,2,0.5,33,对照组,0
944,iOS,2,241,482,0,0.0,34,对照组,1
945,iOS,2,149,298,2,1.0,30,对照组,0
946,iOS,8,126,1008,6,0.75,89,对照组,0
947,iOS,3,248,744,1,0.333333333,86,对照组,1
948,Android,4,120,480,3,0.75,74,对照组,0
949,Android,2,96,192,0,0.0,78,对照组,0
950,iOS,1,129,129,0,0.0,90,对照组,1
951,iOS,2,209,418,1,0.5,69,对照组,0
952,Android,2,48,96,2,1.0,79,对照组,0
953,iOS,1,123,123,0,0.0,47,对照组,0
954,Android,3,217,651,0,0.0,73,对照组,0
955,iOS,1,177,177,0,0.0,3,对照组,0
956,iOS,1,125,125,0,0.0,14,对照组,0
957,Android,4,115,460,4,1.0,68,对照组,1
958,iOS,4,119,476,0,0.0,7,对照组,0
959,Android,2,92,184,1,0.5,52,对照组,0
960,iOS,1,141,141,0,0.0,55,对照组,0
961,iOS,1,81,81,0,0.0,43,对照组,0
962,iOS,2,95,190,2,1.0,72,对照组,0
963,Android,4,65,260,2,0.5,38,对照组,0
964,iOS,5,215,1075,3,0.6,72,对照组,0
965,iOS,2,199,398,1,0.5,70,对照组,0
966,iOS,1,238,238,0,0.0,29,对照组,0
967,iOS,3,254,762,1,0.333333333,48,对照组,0
968,Android,2,150,300,0,0.0,77,对照组,0
969,Android,2,158,316,1,0.5,37,对照组,0
970,iOS,7,103,721,1,0.142857143,62,对照组,0
971,Android,5,609,3045,3,0.6,33,对照组,0
972,iOS,3,151,453,2,0.666666667,74,对照组,0
973,iOS,1,235,235,0,0.0,2,对照组,0
974,iOS,3,79,237,0,0.0,65,对照组,1
975,Android,6,258,1548,2,0.333333333,53,对照组,0
976,Android,2,316,632,0,0.0,15,对照组,0
977,Android,7,142,994,1,0.142857143,15,对照组,0
978,Android,7,95,665,4,0.571428571,68,对照组,0
979,Android,9,161,1449,8,0.888888889,76,对照组,0
980,Android,3,48,144,2,0.666666667,75,对照组,0
981,Android,4,164,656,3,0.75,43,对照组,0
982,Android,7,184,1288,3,0.428571429,13,对照组,0
983,Android,4,160,640,0,0.0,77,对照组,1
984,iOS,2,88,176,1,0.5,23,对照组,0
985,Android,2,185,370,2,1.0,37,对照组,1
986,Android,3,182,546,3,1.0,90,对照组,0
987,Android,1,102,102,0,0.0,75,对照组,0
988,Android,2,162,324,0,0.0,85,对照组,0
989,Android,6,411,2466,3,0.5,13,对照组,0
990,Android,1,55,55,0,0.0,87,对照组,0
991,Android,8,114,912,1,0.125,33,对照组,1
992,Android,6,360,2160,0,0.0,54,对照组,0
993,Android,2,189,378,2,1.0,4,对照组,0
994,Android,4,124,496,3,0.75,86,对照组,0
995,Android,3,162,486,2,0.666666667,46,对照组,0
996,iOS,6,125,750,0,0.0,22,对照组,0
997,iOS,5,122,610,4,0.8,41,对照组,0
998,Android,1,113,113,0,0.0,50,对照组,1
999,Android,4,130,520,2,0.5,10,对照组,1
1000,iOS,2,187,374,2,1.0,72,对照组,0
1001,Android,3,75,225,0,0.0,4,对照组,0
1002,iOS,2,141,282,0,0.0,82,对照组,1
1003,iOS,9,99,891,5,0.555555556,57,对照组,0
1004,iOS,6,303,1818,0,0.0,81,对照组,0
1005,iOS,2,174,348,0,0.0,62,对照组,1
1006,iOS,1,167,167,0,0.0,73,对照组,1
1007,Android,2,223,446,1,0.5,18,对照组,0
1008,iOS,4,159,636,4,1.0,26,对照组,1
1009,Android,3,374,1122,0,0.0,7,对照组,0
1010,Android,7,130,910,5,0.714285714,41,对照组,0
1011,iOS,5,165,825,3,0.6,4,对照组,0
1012,iOS,5,137,685,3,0.6,22,对照组,0
1013,Android,3,178,534,0,0.0,44,对照组,1
1014,iOS,1,152,152,0,0.0,67,对照组,1
1015,iOS,2,187,374,0,0.0,61,对照组,1
1016,Android,6,157,942,3,0.5,44,对照组,0
1017,Android,3,89,267,1,0.333333333,75,对照组,0
1018,iOS,4,205,820,3,0.75,54,对照组,0
1019,Android,2,165,330,1,0.5,72,对照组,0
1020,iOS,1,145,145,0,0.0,13,对照组,0
1021,iOS,2,191,382,1,0.5,25,对照组,1
1022,iOS,3,101,303,1,0.333333333,58,对照组,0
1023,Android,2,150,300,0,0.0,75,对照组,0
1024,Android,2,120,240,0,0.0,48,对照组,0
1025,Android,1,136,136,0,0.0,25,对照组,0
1026,Android,6,467,2802,6,1.0,27,对照组,0
1027,Android,2,120,240,0,0.0,16,对照组,1
1028,iOS,8,181,1448,3,0.375,89,对照组,0
1029,iOS,8,170,1360,5,0.625,19,对照组,0
1030,iOS,3,177,531,3,1.0,23,对照组,1
1031,iOS,1,295,295,0,0.0,12,对照组,0
1032,Android,1,104,104,0,0.0,22,对照组,1
1033,iOS,1,220,220,0,0.0,86,对照组,0
1034,Android,1,121,121,0,0.0,65,对照组,1
1035,iOS,7,134,938,0,0.0,60,对照组,0
1036,Android,3,186,558,2,0.666666667,18,对照组,0
1037,Android,4,90,360,0,0.0,68,对照组,0
1038,iOS,1,144,144,0,0.0,88,对照组,0
1039,iOS,1,112,112,0,0.0,57,对照组,0
1040,iOS,5,161,805,4,0.8,59,对照组,0
1041,iOS,3,117,351,0,0.0,87,对照组,0
1042,Android,2,542,1084,1,0.5,16,对照组,0
1043,iOS,4,131,524,2,0.5,85,对照组,1
1044,iOS,9,187,1683,0,0.0,76,对照组,0
1045,Android,2,193,386,1,0.5,79,对照组,0
1046,iOS,3,203,609,1,0.333333333,79,对照组,0
1047,iOS,3,241,723,1,0.333333333,24,对照组,0
1048,iOS,15,115,1725,13,0.866666667,14,对照组,0
1049,iOS,1,258,258,0,0.0,73,对照组,0
1050,iOS,4,221,884,2,0.5,37,对照组,1
1051,Android,3,196,588,1,0.333333333,17,对照组,0
1052,iOS,4,203,812,0,0.0,84,对照组,0
1053,iOS,2,134,268,2,1.0,60,对照组,0
1054,iOS,3,135,405,0,0.0,83,对照组,1
1055,iOS,4,256,1024,2,0.5,21,对照组,0
1056,iOS,24,235,5640,4,0.166666667,61,对照组,0
